time,open,high,low,close,Volume,EMA Curta (21),EMA Longa (55)
2020-12-20T11:00:00Z,23419.5,23624,23419,23565,358.492,23557.73348680456,23168.321293083885
2020-12-20T12:00:00Z,23565,23598,23343,23467,716.172,23542.6112390038,23178.988389759463
2020-12-20T13:00:00Z,23467,23587.5,23288,23546.5,669.768,23543.2593658365,23192.11380441091
2020-12-20T14:00:00Z,23546.5,23667.5,23500,23534.5,341.326,23541.799471530416,23204.341882824807
2020-12-20T15:00:00Z,23534.5,23931,23522.5,23890,1682.884,23599.832892942013,23228.82967272392
2020-12-20T16:00:00Z,23890,23918,23670,23670,938.356,23611.527410785013,23244.585755840923
2020-12-20T17:00:00Z,23670,23828,23659.5,23754,889.941,23635.272842320843,23262.77912170375
2020-12-20T18:00:00Z,23754,23905.5,23693.5,23889,835.085,23677.560701934035,23285.144153071473
2020-12-20T19:00:00Z,23889,24025,23826.5,23968,626.64,23725.967251611695,23309.531861890347
2020-12-20T20:00:00Z,23968,24344,23886.5,24209,1965.291,23806.47270967641,23341.65572396569
2020-12-20T21:00:00Z,24209,24236.5,23398,23414.5,3113.043,23741.143924730342,23344.25730525263
2020-12-20T22:00:00Z,23414.5,23624,23130,23527.5,3755.079,23705.536603941953,23350.801687207895
2020-12-20T23:00:00Z,23527.5,23600,23451,23468.5,791.428,23666.03050328496,23355.00519837904
2020-12-21T00:00:00Z,23468.5,23707.5,23306.5,23674.5,1375.757,23667.4420860708,23366.41572700836
2020-12-21T01:00:00Z,23674.5,23742,23602,23674,288.756,23668.535071725666,23377.400879615205
2020-12-21T02:00:00Z,23674,23885.5,23670,23853.5,497.115,23699.362559771387,23394.404419628947
2020-12-21T03:00:00Z,23853.5,24023,23674.5,23956.5,1709.563,23742.21879980949,23414.479261785054
2020-12-21T04:00:00Z,23956.5,24124.5,23806.5,23915,2176.216,23771.01566650791,23432.355002435586
2020-12-21T05:00:00Z,23915,23981,23858.5,23910,434.952,23794.179722089924,23449.413752348602
2020-12-21T06:00:00Z,23910,23933,23707,23933,523.885,23817.316435074936,23466.684689764723
2020-12-21T07:00:00Z,23933,24036,23914,23973,792.842,23843.26369589578,23484.767379415982
2020-12-21T08:00:00Z,23973,24082.5,23635,23662.5,1415.466,23813.136413246484,23491.11497300827
2020-12-21T09:00:00Z,23662.5,23732.5,23351.5,23467,1502.876,23755.447011038737,23490.25372397226
2020-12-21T10:00:00Z,23467,23493.5,22475.5,22476.5,8932.853,23542.289175865615,23454.048233830392
2020-12-21T11:00:00Z,22476.5,22851,22380,22667,2564.929,23396.40764655468,23425.93936833645
2020-12-21T12:00:00Z,22667,22685.5,21959,22322,4290.922,23217.339705462233,23386.512962324436
2020-12-21T13:00:00Z,22322,22818,22268.5,22801,1867.158,23147.94975455186,23365.601785098563
2020-12-21T14:00:00Z,22801,23171,22603.5,23135.5,1444.801,23145.874795459884,23357.383864202184
2020-12-21T15:00:00Z,23135.5,23178.5,22907,23072.5,855.607,23133.64566288324,23347.209440480678
2020-12-21T16:00:00Z,23072.5,23300,22961,23188,1017.839,23142.704719069367,23341.52338903494
2020-12-21T17:00:00Z,23188,23204.5,22644,22714.5,1857.19,23071.33726589114,23319.129696569405
2020-12-21T18:00:00Z,22714.5,22944,22658,22794,1971.979,23025.114388242615,23300.37506454907
2020-12-21T19:00:00Z,22794,22935,22696,22810,673.12,22989.26199020218,23282.861669386602
2020-12-21T20:00:00Z,22810,22917.5,22748.5,22815.5,472.252,22960.301658501816,23266.170181194222
2020-12-21T21:00:00Z,22815.5,23139,22763.5,23121.5,749.352,22987.16804875151,23261.003389008714
2020-12-21T22:00:00Z,23121.5,23238.5,23070,23168,672.102,23017.306707292926,23257.68183940126
2020-12-21T23:00:00Z,23168,23214.5,22717.5,22730.5,1384.181,22969.50558941077,23238.8539165655
2020-12-22T00:00:00Z,22730.5,22920.5,22514.5,22575,1186.61,22903.75465784231,23215.14484811673
2020-12-22T01:00:00Z,22575,22888,22485.5,22762,1194.075,22880.12888153526,23198.961103541133
2020-12-22T02:00:00Z,22762,22950,22751,22950,634.156,22891.77406794605,23190.06963555752
2020-12-22T03:00:00Z,22950,22971,22742,22853,589.342,22885.311723288374,23178.031434287608
2020-12-22T04:00:00Z,22853,23070,22852.5,22944.5,740.294,22895.176436073645,23169.691025920194
2020-12-22T05:00:00Z,22944.5,22959.5,22620,22683.5,749.552,22859.897030061373,23152.327060708758
2020-12-22T06:00:00Z,22683.5,22875.5,22562.5,22749.5,707.172,22841.497525051145,23137.94037996916
2020-12-22T07:00:00Z,22749.5,22819,22514.5,22665,967.802,22812.081270875955,23121.04965211312
2020-12-22T08:00:00Z,22665,22750,22379,22683,1737.808,22790.56772572996,23105.405021680508
2020-12-22T09:00:00Z,22683,22817.5,22610,22795.5,666.781,22791.389771441634,23094.33698519192
2020-12-22T10:00:00Z,22795.5,22836.5,22614.5,22716,827.466,22778.824809534693,23080.824950006492
2020-12-22T11:00:00Z,22716,23152.5,22716,23116,1181.9,22835.020674612246,23082.081201791974
2020-12-22T12:00:00Z,23116,23268.5,23062,23169,989.05,22890.683895510207,23085.185444585117
2020-12-22T13:00:00Z,23169,23543.5,23109.5,23492.5,2729.178,22990.986579591838,23099.73239299279
2020-12-22T14:00:00Z,23492.5,23641.5,23348.5,23439.5,1185.255,23065.73881632653,23111.866950385906
2020-12-22T15:00:00Z,23439.5,23615,23323.5,23368,913.467,23116.11568027211,23121.014559300696
2020-12-22T16:00:00Z,23368,23456,23249,23363,1193.345,23157.263066893425,23129.65689646853
2020-12-22T17:00:00Z,23363,23439,23243.5,23349,471.838,23189.219222411186,23137.49057873751
2020-12-22T18:00:00Z,23349,23530,23349,23443,633.404,23231.51601867599,23148.401629496886
2020-12-22T19:00:00Z,23443,23515,23335,23407,532.98,23260.763348896657,23157.637285586283
2020-12-22T20:00:00Z,23407,23449,23290,23419.5,325.478,23287.21945741388,23166.989525386773
2020-12-22T21:00:00Z,23419.5,23521.5,23338,23433.5,521.074,23311.5995478449,23176.50775662296
2020-12-22T22:00:00Z,23433.5,23788,23360.5,23738,991.72,23382.66628987075,23196.561051029283
2020-12-22T23:00:00Z,23738,23849,23663,23837,876.984,23458.38857489229,23219.43387063538
2020-12-23T00:00:00Z,23837,24015.5,23726,23999,1124.912,23548.49047907691,23247.27551811269
2020-12-23T01:00:00Z,23999,24064,23675,23719.5,941.779,23576.992065897426,23264.140678180094
2020-12-23T02:00:00Z,23719.5,23744.5,23566.5,23636.5,733.789,23586.910054914522,23277.43922538795
2020-12-23T03:00:00Z,23636.5,23777.5,23623.5,23713,398.544,23607.925045762102,23292.994967338378
2020-12-23T04:00:00Z,23713,23713,23448.5,23483,948.73,23587.10420480175,23299.780861362007
2020-12-23T05:00:00Z,23483,23544,23381,23539.5,431.643,23579.170170668127,23308.342259170506
2020-12-23T06:00:00Z,23539.5,23613.5,23466,23511.5,536.28,23567.891808890105,23315.59789277156
2020-12-23T07:00:00Z,23511.5,23637.5,23343.5,23581,745.469,23570.07650740842,23325.07653945829
2020-12-23T08:00:00Z,23581,23681.5,23475,23520,892.717,23561.73042284035,23332.038091620492
2020-12-23T09:00:00Z,23520,23675,23445,23657.5,720.792,23577.692019033624,23343.661731205473
2020-12-23T10:00:00Z,23657.5,23735,23410.5,23449.5,962.513,23556.32668252802,23347.441669376705
2020-12-23T11:00:00Z,23449.5,23483.5,22822.5,23087,6370.046,23478.10556877335,23338.14018118468
2020-12-23T12:00:00Z,23087,23849,22953.5,23839.5,3774.687,23538.337973977792,23356.045888999513
2020-12-23T13:00:00Z,23839.5,24192,23483,23621.5,3734.988,23552.19831164816,23365.526392963817
2020-12-23T14:00:00Z,23621.5,23828,23550,23774,1211.652,23589.165259706802,23380.114736072253
2020-12-23T15:00:00Z,23774,23910.5,23378,23484.5,2019.868,23571.72104975567,23383.84278121253
2020-12-23T16:00:00Z,23484.5,23657,23398,23416,930.689,23545.767541463058,23384.991253312084
2020-12-23T17:00:00Z,23416,23644,23373.5,23609.5,998.745,23556.38961788588,23393.009422836654
2020-12-23T18:00:00Z,23609.5,23677.5,23561,23607,218.119,23564.82468157157,23400.65194344963
2020-12-23T19:00:00Z,23607,23619,23506.5,23550,189.799,23562.35390130964,23405.985802612144
2020-12-23T20:00:00Z,23550,23617,23440,23520,429.709,23555.294917758034,23410.05773823314
2020-12-23T21:00:00Z,23520,23525,23159.5,23315,1291.697,23515.24576479836,23406.662819010526
2020-12-23T22:00:00Z,23315,23370.5,22606,23277,4085.112,23475.53813733197,23402.032004045865
2020-12-23T23:00:00Z,23277,23462.5,23177.5,23230.5,1261.642,23434.698447776642,23395.905861044226
2020-12-24T00:00:00Z,23230.5,23241,22795.5,23049,2593.981,23370.415373147203,23383.516366006934
2020-12-24T01:00:00Z,23049,23200,22883.5,23191,1259.493,23340.512810956003,23376.640781506685
2020-12-24T02:00:00Z,23191,23216,22741,22802,1042.749,23250.760675796668,23356.117896452874
2020-12-24T03:00:00Z,22802,22946,22702.5,22875.5,606.273,23188.217229830556,23338.952971579558
2020-12-24T04:00:00Z,22875.5,23030,22788.5,23021,537.519,23160.347691525465,23327.59750830886
2020-12-24T05:00:00Z,23021,23116,22922.5,23053.5,552.246,23142.539742937886,23317.808311583543
2020-12-24T06:00:00Z,23053.5,23132,22876.5,22927.5,403.915,23106.699785781573,23303.868729026988
2020-12-24T07:00:00Z,22927.5,23200,22835,23165,565.502,23116.41648815131,23298.909131561737
2020-12-24T08:00:00Z,23165,23487,23069,23449,1362.82,23171.847073459423,23304.269519720245
2020-12-24T09:00:00Z,23449,23469,23272.5,23338.5,556.684,23199.622561216187,23305.492036873093
2020-12-24T10:00:00Z,23338.5,23352,23134,23144,739.865,23190.352134346824,23299.724464127627
2020-12-24T11:00:00Z,23144,23294,23067,23221,647.92,23195.460111955686,23296.912876123068
2020-12-24T12:00:00Z,23221,23292.5,23026.5,23215,606.849,23198.71675996307,23293.98741626153
2020-12-24T13:00:00Z,23215,23395,23148.5,23380,689.953,23228.93063330256,23297.05929425219
2020-12-24T14:00:00Z,23380,23423,23162,23222,516.463,23227.775527752132,23294.378605171754
2020-12-24T15:00:00Z,23222,23299,23106,23246,383.316,23230.812939793443,23292.65079784419
2020-12-24T16:00:00Z,23246,23343,23128.5,23220.5,538.692,23229.094116494536,23290.07398363547
2020-12-24T17:00:00Z,23220.5,23464.5,23176,23383.5,501.249,23254.82843041211,23293.41062707706
2020-12-24T18:00:00Z,23383.5,23420.5,23298,23319.5,256.422,23265.607025343426,23294.342390395737
2020-12-24T19:00:00Z,23319.5,23399,23263,23294,207.019,23270.339187786187,23294.330162167316
2020-12-24T20:00:00Z,23294,23566.5,23272,23530.5,737.714,23313.699323155157,23302.76479923277
2020-12-24T21:00:00Z,23530.5,23552,23377,23414,326.188,23330.416102629297,23306.737484974456
2020-12-24T22:00:00Z,23414,23751,23391.5,23702,790.07,23392.34675219108,23320.854003368226
2020-12-24T23:00:00Z,23702,23778,23626,23724.5,707.658,23447.7056268259,23335.26993181936
2020-12-25T00:00:00Z,23724.5,23812.5,23566,23609.5,1066.049,23474.67135568825,23345.06386282581
2020-12-25T01:00:00Z,23609.5,23657,23553,23600.5,182.896,23495.642796406875,23354.186582010603
2020-12-25T02:00:00Z,23600.5,23611,23492,23493,291.822,23495.202330339063,23359.144204081655
2020-12-25T03:00:00Z,23493,23563,23460,23490,311.432,23494.335275282552,23363.817625364452
2020-12-25T04:00:00Z,23490,23623.5,23470.5,23617.5,334.967,23514.862729402128,23372.877710172867
2020-12-25T05:00:00Z,23617.5,23640,23548,23606.5,194.25,23530.135607835105,23381.221363380977
2020-12-25T06:00:00Z,23606.5,23680.5,23565,23636,366.65,23547.77967319592,23390.320600403084
2020-12-25T07:00:00Z,23636,23682,23525,23652.5,598.391,23565.2330609966,23399.684150388686
2020-12-25T08:00:00Z,23652.5,23870,23602,23677,1167.787,23583.860884163834,23409.588287874805
2020-12-25T09:00:00Z,23677,23967,23656,23933.5,1104.813,23642.13407013653,23428.299420450705
2020-12-25T10:00:00Z,23933.5,24041,23783,23994.5,1027.615,23700.861725113777,23448.520869720323
2020-12-25T11:00:00Z,23994.5,24698.5,23920,24594.5,3148.389,23849.801437594815,23489.44869580174
2020-12-25T12:00:00Z,24594.5,24654.5,24379,24379.5,1296.192,23938.084531329012,23521.23624238025
2020-12-25T13:00:00Z,24379.5,24577,24352.5,24535.5,599.299,24037.65377610751,23557.459948009528
2020-12-25T14:00:00Z,24535.5,24546,23835.5,24091,3110.674,24046.544813422923,23576.51494986633
2020-12-25T15:00:00Z,24091,24236,23990,24064.5,886.403,24049.537344519103,23593.942987371105
2020-12-25T16:00:00Z,24064.5,24320,24042,24100,830.983,24057.947787099252,23612.01645210785
2020-12-25T17:00:00Z,24100,24259.5,24009,24195,842.786,24080.78982258271,23632.837293104
2020-12-25T18:00:00Z,24195,24432,24154,24355.5,683.249,24126.57485215226,23658.646675493143
2020-12-25T19:00:00Z,24355.5,24527,24315.5,24451,482.831,24180.645710126882,23686.945008511244
2020-12-25T20:00:00Z,24451,24486,24361,24475.5,299.208,24229.788091772403,23715.107686778698
2020-12-25T21:00:00Z,24475.5,24475.5,24232.5,24429.5,499.355,24263.073409810335,23740.621697965173
2020-12-25T22:00:00Z,24429.5,24665,24388.5,24584.5,869.436,24316.64450817528,23770.76020875213
2020-12-25T23:00:00Z,24584.5,24809,24534,24713.5,2074.382,24382.787090146066,23804.42948701098
2020-12-26T00:00:00Z,24713.5,24789,24533.5,24627.5,1094.383,24423.57257512172,23833.824862474874
2020-12-26T01:00:00Z,24627.5,24940.5,24521,24926,1199.371,24507.3104792681,23872.831117386486
2020-12-26T02:00:00Z,24926,24986.5,24800,24859.5,743.099,24566.008732723418,23908.06929176554
2020-12-26T03:00:00Z,24859.5,25064.5,24847.5,24932,689.334,24627.007277269513,23944.638245631057
2020-12-26T04:00:00Z,24932,24936,24772,24832,449.97,24661.172731057926,23976.32973685852
2020-12-26T05:00:00Z,24832,24860.5,24676,24728.5,697.724,24672.39394254827,24003.192960542143
2020-12-26T06:00:00Z,24728.5,24869,24680.5,24834.5,485.154,24699.411618790225,24032.882497665636
2020-12-26T07:00:00Z,24834.5,24938,24738,24798,385.225,24715.84301565852,24060.208122749005
2020-12-26T08:00:00Z,24798,25009,24774.5,24921,331.6,24750.0358463821,24090.950689793684
2020-12-26T09:00:00Z,24921,24921,24734,24874,385.504,24770.696538651748,24118.91673658677
2020-12-26T10:00:00Z,24874,24909,24587,24746,885.595,24766.580448876455,24141.312567422956
2020-12-26T11:00:00Z,24746,24897,24729.5,24866.5,395.143,24783.233707397045,24167.212118586423
2020-12-26T12:00:00Z,24866.5,24970.5,24759,24913.5,547.738,24804.944756164205,24193.865257208337
2020-12-26T13:00:00Z,24913.5,25010,24844.5,24957.5,620.225,24830.370630136837,24221.137926593754
2020-12-26T14:00:00Z,24957.5,25453.5,24906.5,25396,1811.334,24924.6421917807,24263.09728635826
2020-12-26T15:00:00Z,25396,25691,25363,25618.5,1467.731,25040.28515981725,24311.50452613118
2020-12-26T16:00:00Z,25618.5,25965,25585.5,25878,1724.467,25179.90429984771,24367.450793055064
2020-12-26T17:00:00Z,25878,26044,25726,25826.5,1688.061,25287.670249873092,24419.559693303097
2020-12-26T18:00:00Z,25826.5,25892,25626.5,25670.5,838.367,25351.475208227577,24464.236132827988
2020-12-26T19:00:00Z,25670.5,25962,25641,25962,704.673,25453.229340189646,24517.727699512703
2020-12-26T20:00:00Z,25962,26532,25852,26452,2160.927,25619.691116824706,24586.808853101535
2020-12-26T21:00:00Z,26452,26919,26379,26737,2210.873,25805.90926402059,24663.601394062192
2020-12-26T22:00:00Z,26737,26831,26188,26471,2650.421,25916.757720017158,24728.151344274258
2020-12-26T23:00:00Z,26471,26691,26410,26522,600.967,26017.631433347633,24792.217367693036
2020-12-27T00:00:00Z,26522,26903,26522,26805,1402.231,26148.859527789693,24864.102461704
2020-12-27T01:00:00Z,26805,27023.5,26575,26698.5,2231.329,26240.466273158076,24929.616659500283
2020-12-27T02:00:00Z,26698.5,26900,26536,26620,944.306,26303.721894298396,24989.98749308956
2020-12-27T03:00:00Z,26620,26680.5,26500,26621.5,547.464,26356.68491191533,25048.25579690779
2020-12-27T04:00:00Z,26621.5,26866,26621.5,26776,658.425,26426.57075992944,25109.960947018226
2020-12-27T05:00:00Z,26776,26985,26755,26938,492.562,26511.808966607867,25175.24805605329
2020-12-27T06:00:00Z,26938,27777,26936.5,27678,2083.581,26706.174138839888,25264.632054051388
2020-12-27T07:00:00Z,27678,27827.5,27502.5,27680.5,975.038,26868.561782366574,25350.91305212098
2020-12-27T08:00:00Z,27680.5,27979.5,27408,27519.5,1500.764,26977.051485305477,25428.362585973802
2020-12-27T09:00:00Z,27519.5,27899.5,27270.5,27874.5,1939.3,27126.626237754564,25515.724636474737
2020-12-27T10:00:00Z,27874.5,27940.5,27737.5,27876.5,551.295,27251.605198128804,25600.038042314925
2020-12-27T11:00:00Z,27876.5,28468,27085,27696.5,4805.125,27325.754331774002,25674.911683660823
2020-12-27T12:00:00Z,27696.5,27699,26666,27271.5,3899.414,27316.711943145,25731.93269495865
2020-12-27T13:00:00Z,27271.5,27633,27114.5,27562,1857.583,27357.593285954168,25797.29224156727
2020-12-27T14:00:00Z,27562,27820.5,27311,27400,1840.11,27364.661071628474,25854.53180436844
2020-12-27T15:00:00Z,27400,27567,27072,27410,1667.153,27372.217559690394,25910.08423992671
2020-12-27T16:00:00Z,27410,27524,26667,27096.5,2629.977,27326.264633075327,25952.456231357897
2020-12-27T17:00:00Z,27096.5,27097,26719,26829.5,1234.113,27243.47052756277,25983.779223095116
2020-12-27T18:00:00Z,26829.5,27070.5,26590.5,27070.5,1359.092,27214.642106302308,26022.590679413148
2020-12-27T19:00:00Z,27070.5,27304.5,27017,27106.5,786.821,27196.61842191859,26061.301726576963
2020-12-27T20:00:00Z,27106.5,27106.5,26200,26235,1932.36,27036.348684932156,26067.505236342073
2020-12-27T21:00:00Z,26235,26454.5,25865,26390,3121.622,26928.62390411013,26079.022906472714
2020-12-27T22:00:00Z,26390,26658,26272,26512,879.131,26859.186586758442,26094.486374098688
2020-12-27T23:00:00Z,26512,26699,26230,26266.5,813.36,26760.405488965367,26100.629717880878
2020-12-28T00:00:00Z,26266.5,26960,26101,26879,1677.363,26780.171240804473,26128.42865652799
2020-12-28T01:00:00Z,26879,27373,26811,27087,1341.846,26831.30936733706,26162.663347366277
2020-12-28T02:00:00Z,27087,27182.5,26944,27110,453.179,26877.757806114216,26196.49679924605
2020-12-28T03:00:00Z,27110,27295,26952.5,27291,528.281,26946.63150509518,26235.586199272977
2020-12-28T04:00:00Z,27291,27325,26882,26911.5,523.085,26940.776254245986,26259.72597787037
2020-12-28T05:00:00Z,26911.5,27176.5,26862.5,26983,458.677,26947.81354520499,26285.557192946428
2020-12-28T06:00:00Z,26983,27112,26900.5,27080.5,333.529,26969.92795433749,26313.948007484054
2020-12-28T07:00:00Z,27080.5,27221.5,27031,27031,530.475,26980.106628614576,26339.557007216765
2020-12-28T08:00:00Z,27031,27121,26743.5,26970,847.711,26978.422190512145,26362.072828387594
2020-12-28T09:00:00Z,26970,27030.5,26797,26859.5,366.921,26958.601825426787,26379.83808451661
2020-12-28T10:00:00Z,26859.5,26944.5,26596.5,26753.5,727.357,26924.418187855656,26393.183152926733
2020-12-28T11:00:00Z,26753.5,26894,26634.5,26877.5,717.084,26916.598489879714,26410.48018317935
2020-12-28T12:00:00Z,26877.5,27132,26726,27106.5,714.174,26948.24874156643,26435.338033780085
2020-12-28T13:00:00Z,27106.5,27514,27106.5,27267,1929.123,27001.37395130536,26465.040246859367
2020-12-28T14:00:00Z,27267,27370,27163.5,27308,384.963,27052.478292754466,26495.145952328676
2020-12-28T15:00:00Z,27308,27339,26877,26945.5,805.701,27034.64857729539,26511.230025459794
2020-12-28T16:00:00Z,26945.5,27197,26755,27107.5,1436.747,27046.79048107949,26532.525381693373
2020-12-28T17:00:00Z,27107.5,27273,27075.5,27194.5,249.64,27071.408734232908,26556.16733234718
2020-12-28T18:00:00Z,27194.5,27265,26929,27046.5,408.629,27067.257278527424,26573.67921333478
2020-12-28T19:00:00Z,27046.5,27223.5,26989,27046,259.316,27063.714398772852,26590.54781285854
2020-12-28T20:00:00Z,27046,27122.5,26707,26887.5,671.159,27034.34533231071,26601.15324811359
2020-12-28T21:00:00Z,26887.5,26969.5,26636.5,26651,478.851,26970.454443592258,26602.93348925239
2020-12-28T22:00:00Z,26651,26943,26438.5,26897,1998.282,26958.21203632688,26613.435864636234
2020-12-28T23:00:00Z,26897,27154,26849,27087.5,555.508,26979.760030272402,26630.366726613513
2020-12-29T00:00:00Z,27087.5,27113.5,26780,26847.5,532.528,26957.716691893667,26638.121486377317
2020-12-29T01:00:00Z,26847.5,26869,26668,26852.5,619.392,26940.180576578055,26645.77786186384
2020-12-29T02:00:00Z,26852.5,26961,26759,26894,205.243,26932.483813815044,26654.642938225847
2020-12-29T03:00:00Z,26894,26894,26473.5,26479.5,1012.803,26856.986511512536,26648.38783328921
2020-12-29T04:00:00Z,26479.5,26610.5,26256,26504.5,1730.446,26798.23875959378,26643.248982100307
2020-12-29T05:00:00Z,26504.5,26508,25930,26470,1448.574,26743.532299661485,26637.06151845387
2020-12-29T06:00:00Z,26470,26510,26291,26374.5,686.826,26682.02691638457,26627.684321366232
2020-12-29T07:00:00Z,26374.5,26444,26161,26414,567.248,26637.35576365381,26620.052738460294
2020-12-29T08:00:00Z,26414,26758.5,26414,26646,1223.644,26638.79646971151,26620.979426372425
2020-12-29T09:00:00Z,26646,26731.5,26534,26590.5,499.814,26630.747058092926,26619.890875430552
2020-12-29T10:00:00Z,26590.5,26855,26590,26737.5,1130.522,26648.53921507744,26624.09120130803
2020-12-29T11:00:00Z,26737.5,26914,26580,26886,1117.608,26688.116012564533,26633.4450869756
2020-12-29T12:00:00Z,26886,27108,26872.5,26903.5,1044.061,26724.013343803777,26643.0899052979
2020-12-29T13:00:00Z,26903.5,26995,26770.5,26915.5,487.729,26755.927786503147,26652.818837251547
2020-12-29T14:00:00Z,26915.5,26927,26638,26699,1200.677,26746.439822085955,26654.468164492562
2020-12-29T15:00:00Z,26699,26760,26480,26633.5,887.176,26727.61651840496,26653.719301474972
2020-12-29T16:00:00Z,26633.5,26634,26288,26458,963.382,26682.680432004134,26646.729326422294
2020-12-29T17:00:00Z,26458,26632,26272.5,26615.5,797.002,26671.483693336777,26645.613993335784
2020-12-29T18:00:00Z,26615.5,26750,26583.5,26616.5,559.864,26662.319744447315,26644.574207859507
2020-12-29T19:00:00Z,26616.5,26956,26563.5,26937,404.005,26708.099787039428,26655.01798615024
2020-12-29T20:00:00Z,26937,27018,26808.5,27002,617.062,26757.08315586619,26667.41020093059
2020-12-29T21:00:00Z,27002,27233.5,26853.5,26928.5,1089.603,26785.65262988849,26676.73483661164
2020-12-29T22:00:00Z,26928.5,27142.5,26928.5,27062.5,1122.433,26831.79385824041,26690.512163875508
2020-12-29T23:00:00Z,27062.5,27427.5,26975,27401,648.547,26926.661548533673,26715.886729451384
2020-12-30T00:00:00Z,27401,27846.5,27401,27660.5,1613.381,27048.967957111396,26749.622917685265
2020-12-30T01:00:00Z,27660.5,27753.5,27577,27650.5,445.55,27149.22329759283,26781.797099196505
2020-12-30T02:00:00Z,27650.5,28055,27545,28044.5,753.273,27298.43608132736,26826.893631368057
2020-12-30T03:00:00Z,28044.5,28280,27865,28094,1129.067,27431.0300677728,26872.14743024777
2020-12-30T04:00:00Z,28094,28232,27764,27934,1154.275,27514.858389810666,26910.07073631035
2020-12-30T05:00:00Z,27934,28174.5,27873.5,28054,698.253,27604.715324842222,26950.925352870694
2020-12-30T06:00:00Z,28054,28609,27958.5,28415.5,1669.724,27739.846104035183,27003.23159026817
2020-12-30T07:00:00Z,28415.5,28633,28313.5,28431,1238.722,27855.03842002932,27054.223319187164
2020-12-30T08:00:00Z,28431,28615.5,27538,27765,3598.423,27840.0320166911,27079.608200644765
2020-12-30T09:00:00Z,27765,27911.5,27397,27881,1754.224,27846.860013909252,27108.229336336022
2020-12-30T10:00:00Z,27881,28091.5,27782,27899.5,463.082,27855.633344924376,27136.48900289545
2020-12-30T11:00:00Z,27899.5,27971,27641.5,27877,610.226,27859.194454103646,27162.935824220614
2020-12-30T12:00:00Z,27877,27954.5,27621,27884.5,487.092,27863.41204508637,27188.705973355594
2020-12-30T13:00:00Z,27884.5,28195,27809,27884.5,950.346,27866.926704238642,27213.555760021467
2020-12-30T14:00:00Z,27884.5,28198,27884.5,28198,653.952,27922.105586865535,27248.714482877844
2020-12-30T15:00:00Z,28198,28336,28045,28171.5,1263.32,27963.671322387945,27281.67110848935
2020-12-30T16:00:00Z,28171.5,28248,27946,28184.5,1327.085,28000.476101989952,27313.914997471875
2020-12-30T17:00:00Z,28184.5,28329,28090.5,28269.5,604.906,28045.31341832496,27348.04303327645
2020-12-30T18:00:00Z,28269.5,28557.5,28269.5,28543.5,655.542,28128.3445152708,27390.73792494515
2020-12-30T19:00:00Z,28543.5,28945,28505.5,28799.5,2096.998,28240.20376272567,27441.05085619711
2020-12-30T20:00:00Z,28799.5,29034,28647,28799.5,1252.154,28333.41980227139,27489.566897047214
2020-12-30T21:00:00Z,28799.5,28998,28575.5,28897,1010.39,28427.34983522616,27539.832365009814
2020-12-30T22:00:00Z,28897,28920,28617.5,28743,589.669,28479.9581960218,27582.802637688033
2020-12-30T23:00:00Z,28743,28942,28681,28907,1167.53,28551.131830018167,27630.095400627746
2020-12-31T00:00:00Z,28907,29357,28906.5,29153.5,2073.185,28651.52652501514,27684.502707748183
2020-12-31T01:00:00Z,29153.5,29209.5,28198.5,28766.5,3155.754,28670.688770845947,27723.145468185747
2020-12-31T02:00:00Z,28766.5,28804,28641,28743.5,483.493,28682.823975704956,27759.58670146483
2020-12-31T03:00:00Z,28743.5,29155,28740,29047.5,819.269,28743.603313087464,27805.58360498394
2020-12-31T04:00:00Z,29047.5,29205,28897,29047.5,873.692,28794.25276090622,27849.9377619488
2020-12-31T05:00:00Z,29047.5,29050.5,28780,28993,518.738,28827.377300755183,27890.761413307773
2020-12-31T06:00:00Z,28993,29103.5,28881,28900,400.258,28839.48108396265,27926.805648546782
2020-12-31T07:00:00Z,28900,29339,28900,29185.5,621.917,28897.15090330221,27971.75901824154
2020-12-31T08:00:00Z,29185.5,29229.5,28819,28965.5,766.724,28908.542419418507,28007.249767590056
2020-12-31T09:00:00Z,28965.5,29095,28618,29017,758.672,28926.618682848755,28043.31227589041
2020-12-31T10:00:00Z,29017,29189.5,29000.5,29167,347.771,28966.682235707296,28083.443980322896
2020-12-31T11:00:00Z,29167,29167,28928,28951,972.466,28964.06852975608,28114.428123882793
2020-12-31T12:00:00Z,28951,29021.5,28400,28634,2116.367,28909.057108130066,28132.98426231555
2020-12-31T13:00:00Z,28634,28644.5,27841.5,28486,3791.446,28838.54759010839,28145.591967232853
2020-12-31T14:00:00Z,28486,28490,28076,28327,1709.716,28753.28965842366,28152.070825545965
2020-12-31T15:00:00Z,28327,28789,28317.5,28736,1444.718,28750.408048686382,28172.925438919323
2020-12-31T16:00:00Z,28736,28772,28327.5,28406.5,1445.109,28693.090040571984,28181.267387529348
2020-12-31T17:00:00Z,28406.5,28715,28374,28567.5,789.589,28672.158367143318,28195.0614094033
2020-12-31T18:00:00Z,28567.5,28885,28487.5,28865,518.639,28704.2986392861,28218.987787638896
2020-12-31T19:00:00Z,28865,29004.5,28747.5,28881,825.984,28733.74886607175,28242.631080937506
2020-12-31T20:00:00Z,28881,29142.5,28881,29132.5,801.248,28800.207388393126,28274.412113761166
