time,open,high,low,close,Volume,EMA Curta (21),EMA Longa (55)
1663070400,22522.5,22794,21336,21391.5,76199.409,22200.506795616133,21975.215395433315
1663074000,21391.5,21527,21177.5,21190,25862.483,22032.088996346778,21947.171988453552
1663077600,21190,21250,20852,20998,24866.954,21859.74083028898,21913.272988865927
1663081200,20998,21070,20758,20823,18379.002,21686.950691907485,21874.334667835003
1663084800,20823,20910,20670,20757.5,17368.772,21532.042243256237,21834.447715412323
1663088400,20757.5,20927,20719.5,20755,10872.123,21402.53520271353,21795.896011290453
1663092000,20755,20783,20226,20242.5,29873.654,21209.196002261277,21740.417582315793
1663095600,20242.5,20345.5,20040,20274,27139.399,21053.3300018844,21688.045525804515
1663099200,20274,20398,20216.5,20228,8924.859,20915.77500157033,21635.901042740068
1663102800,20228,20239.5,19835,20120,16637.242,20783.145834641942,21581.761719785067
1663106400,20120,20253,20061,20215.5,6917.721,20688.53819553495,21532.96665836417
1663110000,20215.5,20232,20095,20164,4826.44,20601.115162945793,21484.07499199402
1663113600,20164,20209,20031,20187,6065.666,20532.095969121496,21437.75088513709
1663117200,20187,20315,20175,20289,5438.455,20491.579974267912,21396.724067810766
1663120800,20289,20518,20277,20435.5,9276.504,20482.233311889926,21362.394636817524
1663124400,20435.5,20455,20290.5,20309.5,5369.445,20453.444426574937,21324.791256931185
1663128000,20309.5,20396,20273,20380.5,3683.858,20441.28702214578,21291.066569183644
1663131600,20380.5,20380.5,20293,20302.5,2586.807,20418.15585178815,21255.76062028423
1663135200,20302.5,20317,20210,20233.5,5072.463,20387.379876490126,21219.251312416935
1663138800,20233.5,20315,20130,20238,7875.397,20362.483230408438,21184.206622687758
1663142400,20238,20408.5,20184,20372,6945.396,20364.069358673696,21155.19924330605
1663146000,20372,20393,20303,20340,4094.6,20360.057798894748,21126.08498461655
1663149600,20340,20384.5,20300.5,20331,2439.076,20355.21483241229,21097.689092308818
1663153200,20331,20351,20070.5,20216,9300.602,20332.012360343575,21066.200196154932
1663156800,20216,20338,20063,20302.5,15430.261,20327.093633619646,21038.9251891494
1663160400,20302.5,20375,20170,20298.5,10241.355,20322.32802801637,21012.481432394063
1663164000,20298.5,20310,20105,20281.5,9512.985,20315.523356680307,20986.374952665705
1663167600,20281.5,20320,20140,20166.5,6234.921,20290.686130566923,20957.093704356215
1663171200,20166.5,20208.5,20100.5,20134.5,6492.509,20264.655108805768,20927.715357772064
1663174800,20134.5,20224,20091,20091,5785.522,20235.712590671472,20897.832666423063
1663178400,20091,20120,19590.5,19772,34947.925,20158.427158892893,20857.624356907952
1663182000,19772,19990,19700,19940.5,10751.627,20122.10596574408,20824.86991558981
1663185600,19940.5,19977,19875.5,19935,4314.778,20090.921638120064,20793.088847175888
1663189200,19935,20216,19840.5,20195.5,8252.897,20108.351365100054,20771.746388348176
1663192800,20195.5,20377.5,20131,20286.5,8904.141,20138.042804250046,20754.416160192883
1663196400,20286.5,20300,20182,20220,4019.909,20151.702336875038,20735.329868757424
1663200000,20220,20255,20134.5,20145,4544.834,20150.5852807292,20714.246659158944
1663203600,20145,20182,19947,20180.5,8897.734,20155.571067274333,20695.184278474695
1663207200,20180.5,20181,20012,20088.5,3790.169,20144.392556061946,20673.516982814883
1663210800,20088.5,20095.5,19912.5,20018.5,6769.214,20123.410463384957,20650.123519142922
1663214400,20018.5,20079.5,19945.5,20020.5,4301.011,20106.258719487465,20627.636964887817
1663218000,20020.5,20182,19995.5,20135,5740.474,20111.048932906222,20610.042787570394
1663221600,20135,20305,19970,20093.5,16682.826,20108.124110755183,20591.59483087145
1663225200,20093.5,20319,20059.5,20191.5,7995.359,20122.020092295985,20577.305729768897
1663228800,20191.5,20211.5,20023,20143.5,5799.04,20125.60007691332,20561.81266799144
1663232400,20143.5,20180,20049,20117.5,3847.059,20124.250064094434,20545.944358420315
1663236000,20117.5,20189,20092.5,20140,2996.29,20126.87505341203,20531.446345619588
1663239600,20140,20187.5,20074.5,20135.5,3176.557,20128.312544510023,20517.305404704603
1663243200,20135.5,20180,20041,20112.5,5660.614,20125.677120425018,20502.848068822295
1663246800,20112.5,20134.5,19976.5,20111,9666.158,20123.230933687515,20488.853494935785
1663250400,20111,20172,19627.5,19700,22755.059,20052.692444739594,20460.680155830934
1663254000,19700,19845,19472,19731,25640.393,19999.077037282994,20434.620150265542
1663257600,19731,19867,19645.5,19858,8271.339,19975.56419773583,20414.026573470343
1663261200,19858,19940.5,19778,19819,7085.204,19949.470164779857,20392.77562441783
1663264800,19819,19873.5,19721,19751,6098.799,19916.391803983213,20369.85506640291
1663268400,19751,19836,19661,19774.5,5799.579,19892.74316998601,20348.59238545995
1663272000,19774.5,19849,19751.5,19844.5,2561.429,19884.702641655007,20330.589085979238
1663275600,19844.5,19895.5,19778.5,19817.5,3266.503,19873.50220137917,20312.264475765693
1663279200,19817.5,19817.5,19568.5,19725.5,7771.997,19848.835167815974,20291.308601631205
1663282800,19725.5,19753.5,19628.5,19692.5,4941.504,19822.779306513312,20269.922580144375
1663286400,19692.5,19779.5,19578,19773.5,6546.078,19814.566088761094,20252.193202282077
1663290000,19773.5,19799.5,19696,19725,2717.299,19799.63840730091,20233.364873629143
1663293600,19725,19753,19674.5,19739.5,2937.431,19789.615339417425,20215.726842428103
1663297200,19739.5,19765,19685,19741,2265.76,19781.512782847854,20198.772312341385
1663300800,19741,19849,19739,19808,4019.473,19785.927319039878,20184.81615832919
1663304400,19808,19825,19732.5,19742.5,2053.524,19778.689432533232,20169.019152674577
1663308000,19742.5,19797,19722.5,19754.5,2188.082,19774.65786044436,20154.214897221915
1663311600,19754.5,19786,19718,19733,1942.667,19767.714883703633,20139.17150803542
1663315200,19733,19749,19604.5,19680.5,6139.267,19753.179069753027,20122.79038274844
1663318800,19680.5,19780,19677,19745.5,4241.13,19751.89922479419,20109.31572622171
1663322400,19745.5,19824.5,19731,19785,4283.378,19757.416020661825,20097.733021713793
1663326000,19785,19878.5,19768,19856,6449.401,19773.846683884854,20089.09969950973
1663329600,19856,19865,19674,19680.5,7320.466,19758.28890323738,20074.50685309867
1663333200,19680.5,19764,19435,19525,19179.976,19719.40741936448,20054.881608345146
1663336800,19525,19793.5,19500,19653.5,15763.402,19708.4228494704,20040.546550904248
1663340400,19653.5,19730,19569.5,19652.5,7091.641,19699.102374558668,20026.68774551481
1663344000,19652.5,19652.5,19455,19525.5,9350.335,19670.168645465557,20008.788183174995
1663347600,19525.5,19549.5,19315,19433.5,16323.961,19630.723871221297,19988.24217663303
1663351200,19433.5,19577.5,19369,19557,7420.473,19618.43655935108,19972.84067032471
1663354800,19557,19640,19546,19608,5059.539,19616.697132792568,19959.81064638454
1663358400,19608,19743.5,19605.5,19743,4334.67,19637.747610660474,19952.067409013664
1663362000,19743,19815.5,19704.5,19729.5,3965.144,19653.039675550393,19944.118572977462
1663365600,19729.5,19763.5,19677.5,19717.5,2965.748,19663.78306295866,19936.02505251398
1663369200,19717.5,19795.5,19682,19790.5,2733.097,19684.90255246555,19930.827729209912
1663372800,19790.5,20079.5,19759.5,19940,10787.73,19727.418793721292,19931.155310309558
1663376400,19940,20044,19940,19995,4697.239,19772.01566143441,19933.435477798503
1663380000,19995,20000,19862,19903,4772.691,19793.846384528675,19932.348496448558
1663383600,19903,19909,19870,19872,1438.868,19806.871987107228,19930.19319300397
1663387200,19872,19976,19870,19926,3287.533,19826.726655922692,19930.04343611097
1663390800,19926,19926,19813,19849,3884.153,19830.438879935577,19927.149027678435
1663394400,19849,19864.5,19770.5,19830,2703.684,19830.365733279647,19923.67941954706
1663398000,19830,19848,19790.5,19836,2101.485,19831.30477773304,19920.548011706094
1663401600,19836,19881,19836,19866.5,2384.492,19837.170648110867,19918.617725573735
1663405200,19866.5,19907,19852,19867,2134.387,19842.142206759054,19916.774235374673
1663408800,19867,19885,19805,19853.5,2078.181,19844.035172299213,19914.51444125415
1663412400,19853.5,19859.5,19797,19803.5,1653.843,19837.279310249345,19910.549639780787
1663416000,19803.5,19866.5,19734,19850,4331.228,19839.399425207786,19908.38715264576
1663419600,19850,19897,19838,19889.5,2508.217,19847.749521006488,19907.712611479838
1663423200,19889.5,19946,19862,19913,4766.167,19858.62460083874,19907.90144678413
1663426800,19913,20025,19873,19947.5,4762.087,19873.437167365617,19909.315680827553
1663430400,19947.5,20176.5,19922,20116.5,13192.25,19913.94763947135,19916.715120798
1663434000,20116.5,20166,20032.5,20069,4113.116,19939.789699559456,19922.153866483786
1663437600,20069,20087.5,20009.5,20056,2338.394,19959.158082966213,19926.934085537938
1663441200,20056,20063.5,19966,20001,2662.943,19966.13173580518,19929.579296768727
1663444800,20001,20079.5,19973,20069.5,2209.959,19983.35977983765,19934.576464741273
1663448400,20069.5,20084,19917.5,20026.5,4445.62,19990.549816531377,19937.85944814337
1663452000,20026.5,20128,20015.5,20114.5,2531.098,20011.208180442813,19944.168039281107
1663455600,20114.5,20135,20083.5,20106,1278.998,20027.006817035675,19949.947752163924
1663459200,20106,20106,19949,19975,4884.872,20018.339014196397,19950.842475300928
1663462800,19975,20043.5,19966.5,19991,2144.985,20013.78251183033,19952.27667261161
1663466400,19991,20038.5,19991,20026.5,1244.812,20015.90209319194,19954.927505732623
1663470000,20026.5,20029,19938,19991,2253.366,20011.75174432662,19956.215809099314
1663473600,19991,20018,19948,20004.5,1838.421,20010.54312027218,19957.940244488625
1663477200,20004.5,20070.5,19989.5,20057,1809.74,20018.28593356015,19961.478092899746
1663480800,20057,20081.5,20022.5,20027,2021.783,20019.73827796679,19963.81816101047
1663484400,20027,20073.5,20020,20040.5,1518.998,20023.198564972325,19966.55679811724
1663488000,20040.5,20092,20014,20041,1830.063,20026.165470810272,19969.215483898766
1663491600,20041,20065,19810,19826,8765.482,19992.80455900856,19964.100645188097
1663495200,19826,20033.5,19749,19909.5,12188.565,19978.920465840467,19962.150622145666
1663498800,19909.5,19940,19871.5,19918.5,2379.228,19968.85038820039,19960.59167135475
1663502400,19918.5,20015,19850,19977,4659.551,19970.20865683366,19961.17768309208
1663506000,19977,20000,19929.5,19952,3048.033,19967.173880694718,19960.849908695935
1663509600,19952,19952.5,19716.5,19803,11014.226,19939.811567245597,19955.212411956792
1663513200,19803,19866,19765,19803,4212.843,19917.009639371332,19949.776254386907
1663516800,19803,19869.5,19625,19743,13071.942,19888.008032809445,19942.3913881588
1663520400,19743,19755,19600,19629,7706.59,19844.840027341204,19931.198838581702
1663524000,19629,19710,19550,19629.5,8247.583,19808.95002278434,19920.423880060927
1663527600,19629.5,19739.5,19591.5,19716,3466.193,19793.458352320282,19913.123027201607
1663531200,19716,19745,19663.5,19716,2692.154,19780.548626933567,19906.082919087265
1663534800,19716,19716,19380.5,19456.5,15320.934,19726.54052244464,19890.026386262718
1663538400,19456.5,19473,19333,19439,8117.144,19678.6171020372,19873.918301039048
1663542000,19439,19521,19374.5,19408.5,4580.612,19633.597585031,19857.296218859083
1663545600,19408.5,19509.5,19386.5,19450.5,4234.54,19603.081320859164,19842.76778247126
1663549200,19450.5,19490,19388,19439,2381.163,19575.734434049304,19828.347504525856
1663552800,19439,19469,18630,18756.5,39104.144,19439.195361707752,19790.067236507075
1663556400,18756.5,18820,18687.5,18768,8201.314,19327.329468089792,19753.56483520325
1663560000,18768,18859.5,18760,18804.5,4617.656,19240.19122340816,19719.669662517423
1663563600,18804.5,18818.5,18296,18448.5,17046.573,19108.242686173468,19674.270745998943
1663567200,18448.5,18557.5,18110,18458,23546.564,18999.868905144554,19630.832505070408
1663570800,18458,18496,18380,18453.5,8309.264,18908.807420953795,19588.784915603606
1663574400,18453.5,18524.5,18397,18402,5276.883,18824.339517461496,19546.399740046334
1663578000,18402,18460,18358,18446,5437.359,18761.282931217913,19507.099749330395
1663581600,18446,18774.5,18426.5,18765,15474.467,18761.902442681596,19480.59618685431
1663585200,18765,18793.5,18610,18673.5,8061.819,18747.168702234663,19451.771323038083
1663588800,18673.5,18849,18666,18805.5,7426.645,18756.890585195553,19428.69020435815
1663592400,18805.5,19164,18727.5,19095.5,20254.396,18813.32548766296,19416.790554202504
1663596000,19095.5,19424.5,19007,19292,26426.662,18893.104573052467,19412.333748695273
1663599600,19292,19335,18991.5,19070.5,20120.822,18922.670477543725,19400.125400527584
1663603200,19070.5,19219.5,19060,19200.5,7902.602,18968.975397953105,19392.995921937312
1663606800,19200.5,19209,18920,18959,9381.013,18967.312831627587,19377.496067582408
1663610400,18959,19153.5,18871.5,19148.5,9205.279,18997.51069302299,19369.317636597323
1663614000,19148.5,19546,19148.5,19506,23423.912,19082.25891085249,19374.19914957599
1663617600,19506,19642.5,19408,19507.5,11245.999,19153.13242571041,19378.95989423399
1663621200,19507.5,19675,19468.5,19509.5,7611.061,19212.52702142534,19383.62204086849
1663624800,19509.5,19670,19447.5,19591,7250.578,19275.60585118778,19391.02839655176
1663628400,19591,19623,19514,19527.5,3497.114,19317.588209323152,19395.902382389195
1663632000,19527.5,19626,19430.5,19504.5,7045.637,19348.74017443596,19399.78086873244
1663635600,19504.5,19514.5,19362.5,19454,5400.72,19366.283478696634,19401.71726627771
1663639200,19454,19476,19402.5,19458.5,2662.973,19381.65289891386,19403.745221053505
1663642800,19458.5,19463.5,19161.5,19351.5,13498.144,19376.62741576155,19401.879320301596
1663646400,19351.5,19354,19257,19324,3512.4,19367.856179801292,19399.09791600511
1663650000,19324,19427.5,19310.5,19362,4607.86,19366.88014983441,19397.7729904335
1663653600,19362,19390,19296.5,19370,4071.184,19367.400124862008,19396.781097918018
1663657200,19370,19582.5,19231,19352,16274.915,19364.83343738501,19395.181772992375
1663660800,19352,19426,19276.5,19296,6357.536,19353.36119782084,19391.639566814076
1663664400,19296,19320.5,19135.5,19224,7859.586,19331.800998184033,19385.65243942786
1663668000,19224,19307.5,19170.5,19304,5437.682,19327.167498486695,19382.736280876867
1663671600,19304,19333,19194,19210.5,5108.641,19307.72291540558,19376.584985131263
1663675200,19210.5,19217,19050.5,19120,11006.174,19276.43576283798,19367.42123566229
1663678800,19120,19128.5,18770,18911.5,31863.96,19215.613135698317,19351.138334388634
1663682400,18911.5,19099,18862,19060,15234.23,19189.67761308193,19340.740536731897
1663686000,19060,19257,18977,19228,14556.056,19196.064677568276,19336.714088991474
1663689600,19228,19313.5,18961.5,19090.5,17204.451,19178.47056464023,19327.92072867035
1663693200,19090.5,19100.5,18716,18759.5,19797.774,19108.64213720019,19307.619988360693
1663696800,18759.5,19000.5,18750,18963.5,12986.794,19084.451781000156,19295.329988776382
1663700400,18963.5,19092.5,18948,18984,7956.154,19067.70981750013,19284.211060605798
1663704000,18984,19072,18929.5,18963.5,4739.91,19050.34151458344,19272.75709415559
1663707600,18963.5,19087,18850,18866.5,7354.419,19019.701262152867,19258.24791222146
1663711200,18866.5,18962,18824.5,18956.5,4498.212,19009.16771846072,19247.471201070693
1663714800,18956.5,18960.5,18769.5,18870,4947.245,18985.973098717266,19233.99008674674
1663718400,18870,18950.5,18821.5,18925,4823.037,18975.81091559772,19222.954726505784
1663722000,18925,18958,18866,18878.5,2395.511,18959.592429664768,19210.65277198772
1663725600,18878.5,19050,18874,19004.5,4597.268,18967.07702472064,19203.29017298816
1663729200,19004.5,19023.5,18970,19014,2004.659,18974.89752060053,19196.529809667154
1663732800,19014,19023,18955,18990,2129.769,18977.414600500444,19189.153745036183
1663736400,18990,19128,18893,18917,6813.331,18967.345500417036,19179.433968427747
1663740000,18917,18976,18788,18865,9369.994,18950.287917014197,19168.20418384104
1663743600,18865,18962.5,18791.5,18936,4861.982,18947.906597511832,19159.911177275288
1663747200,18936,18940,18822,18869,3975.174,18934.755497926526,19149.521492372598
1663750800,18869,19014.5,18832,18988,5413.085,18943.629581605437,19143.752867645006
1663754400,18988,19141.5,18938,19094.5,9554.397,18968.774651337866,19141.993836657683
1663758000,19094.5,19194,19071,19152,6981.27,18999.31220944822,19142.351199634195
1663761600,19152,19272.5,19104.5,19230,10394.913,19037.760174540184,19145.481513932973
1663765200,19230,19327.5,19214,19258,11617.273,19074.46681211682,19149.50003129251
1663768800,19258,19481.5,19207.5,19238.5,20681.105,19101.80567676402,19152.678601603493
1663772400,19238.5,19297.5,19080,19184,21514.891,19115.504730636683,19153.797222974797
1663776000,19184,19365,19162,19226,8405.439,19133.920608863904,19156.37589358284
1663779600,19226,19943.5,19221,19902,26972.589,19261.93384071992,19183.005325954884
1663783200,19902,20045,18474,19630.5,150351.074,19323.36153393327,19198.987278599354
1663786800,19630.5,19687,18950,18993,43852.324,19268.301278277722,19191.630590077948
1663790400,18993,19063.5,18834,18918.5,14347.306,19210.001065231434,19181.875926146593
1663794000,18918.5,18919,18275.5,18453,29421.046,19083.834221026194,19155.84464306993
1663797600,18453,18484.5,18100,18470,20607.471,18981.52851752183,19131.350191531717
1663801200,18470,18574,18407,18446.5,9727.55,18892.35709793486,19106.89125611987
1663804800,18446.5,18530,18345,18379,9457.176,18806.797581612384,19080.895139829874
1663808400,18379,18517.5,18351,18500,6027.708,18755.664651343654,19060.14888483595
1663812000,18500,18776.5,18466,18733,11167.512,18751.887209453045,19048.46499609181
1663815600,18733,18775,18631,18677.5,6430.268,18739.489341210872,19035.21624623139
1663819200,18677.5,18797.5,18654,18694.5,4771.925,18731.991117675727,19023.047808865984
1663822800,18694.5,18718.5,18613,18657.5,5055.702,18719.575931396437,19009.992529977913
1663826400,18657.5,18863.5,18651,18755.5,10546.687,18725.5632761637,19000.90351105013
1663830000,18755.5,18955,18722,18921.5,9759.928,18758.219396803084,18998.06767136977
1663833600,18921.5,19285,18894,19193,19485.876,18830.682830669237,19005.02954024942
1663837200,19193,19221.5,19077.5,19165.5,9109.33,18886.485692224363,19010.760628097654
1663840800,19165.5,19235.5,19059.5,19140,6255.064,18928.738076853635,19015.37631995131
1663844400,19140,19258.5,19019.5,19222.5,10978.516,18977.69839737803,19022.773594238763
1663848000,19222.5,19314.5,19131,19196,11919.387,19014.081997815025,19028.960251587378
1663851600,19196,19208.5,18882.5,18897,16417.142,18994.56833151252,19024.247385459257
1663855200,18897,19063.5,18845,18872.5,13835.714,18974.223609593766,19018.82783597857
1663858800,18872.5,19017,18787.5,18983.5,11182.63,18975.76967466147,19017.566127550763
1663862400,18983.5,19088.5,18764.5,19031,11961.904,18984.97472888456,19018.045908709664
1663866000,19031,19108,18933.5,19061,6098.868,18997.6456074038,19019.579983398606
1663869600,19061,19204.5,18957,19183.5,8242.236,19028.621339503166,19025.4342697058
1663873200,19183.5,19479,19183.5,19295,15082.013,19073.017782919305,19035.061617216306
1663876800,19295,19342.5,19230.5,19234.5,4433.167,19099.931485766087,19042.184416601438
1663880400,19234.5,19273,19132,19166.5,3788.58,19111.026238138405,19046.62425886567
1663884000,19166.5,19426.5,19165.5,19389.5,7880.606,19157.438531782005,19058.86982104904
1663887600,19389.5,19518.5,19350,19394.5,9397.548,19196.948776485006,19070.856613154432
1663891200,19394.5,19458,19292,19298.5,4631.925,19213.873980404172,19078.9867341132
1663894800,19298.5,19368.5,19210.5,19350.5,4459.401,19236.644983670143,19088.6836364663
1663898400,19350.5,19350.5,19223.5,19285.5,3493.4,19244.787486391786,19095.71279230679
1663902000,19285.5,19437,19274,19378,5326.916,19266.989571993156,19105.794478295833
1663905600,19378,19486.5,19302,19401,6944.054,19289.32464332763,19116.33753264241
1663909200,19401,19454,19347,19348,3419.802,19299.103869439692,19124.611192190896
1663912800,19348,19407,19307,19322,3361.184,19302.919891199745,19131.660792469793
1663916400,19322,19322.5,19178,19212,6270.541,19287.766575999787,19134.530049881585
1663920000,19212,19260.5,19020.5,19059,10183.277,19249.638813333157,19131.8325481001
1663923600,19059,19140.5,18941,19073.5,10720.311,19220.2823444443,19129.749242810813
1663927200,19073.5,19109,18901.5,18956.5,6891.923,19176.31862037025,19123.561769853284
1663930800,18956.5,18982.5,18831,18850,9821.104,19121.932183641875,19113.79170664424
1663934400,18850,18942.5,18815,18889,8980.964,19083.110153034897,19105.763431406944
1663938000,18889,19065.5,18613,18629.5,24910.953,19007.508460862413,19088.75402314241
1663941600,18629.5,18735.5,18524.5,18667.5,21131.099,18950.84038405201,19073.70923660161
1663945200,18667.5,18845.5,18576,18707.5,14675.76,18910.283653376675,19060.630335294412
1663948800,18707.5,18777.5,18555,18755,11677.108,18884.40304448056,19049.714966176754
1663952400,18755,18838.5,18623,18765.5,11598.762,18864.585870400468,19039.564431670442
1663956000,18765.5,18820,18610.5,18625,9191.745,18824.65489200039,19024.75855911078
1663959600,18625,18817,18611,18801.5,9047.259,18820.79574333366,19016.785039142538
1663963200,18801.5,18947,18799,18839,9134.532,18823.829786111382,19010.435573458875
1663966800,18839,19053,18789,19003.5,7004.206,18853.774821759485,19010.187874406773
1663970400,19003.5,19329.5,18987,19323.5,14346.764,18932.062351466237,19021.37759317796
1663974000,19323.5,19394.5,19229.5,19282,9792.711,18990.38529288853,19030.685536278746
1663977600,19282,19299,19059.5,19137,7829.953,19014.82107740711,19034.482481411647
1663981200,19137,19212,19065,19108.5,4217.898,19030.434231172592,19037.125964218376
1663984800,19108.5,19187.5,19073,19118.5,3697.602,19045.111859310495,19040.032179782007
1663988400,19118.5,19139.5,19021.5,19114.5,4760.5,19056.676549425414,19042.691744789794
1663992000,19114.5,19176,19074,19152,2932.245,19072.563791187844,19046.5956110473
1663995600,19152,19161.5,19090.5,19128.5,2484.243,19081.886492656537,19049.520767795613
1663999200,19128.5,19150.5,19045.5,19068,2833.735,19079.57207721378,19050.18074037434
1664002800,19068,19071.5,18897,18985.5,8370.737,19063.893397678148,19047.8707139324
1664006400,18985.5,19074.5,18931,19070,4476.776,19064.91116473179,19048.66104557767
1664010000,19070,19108.5,18955,19018.5,4505.901,19057.175970609827,19047.58386537847
1664013600,19018.5,19058,18970,19027.5,3477.576,19052.22997550819,19046.866584472096
1664017200,19027.5,19085,19002,19045,3607.806,19051.02497959016,19046.79992074095
1664020800,19045,19195.5,19044.5,19147.5,6574.391,19067.104149658466,19050.396352143056
1664024400,19147.5,19213,19101,19111.5,4832.087,19074.503458048723,19052.578625280803
1664028000,19111.5,19130,19050.5,19075.5,4663.853,19074.669548373935,19053.39724580649
1664031600,19075.5,19116.5,19004.5,19114.5,4554.216,19081.30795697828,19055.579487027688
1664035200,19114.5,19186,19075,19084,4063.404,19081.75663081523,19056.594505348126
1664038800,19084,19164,19047,19076,2448.254,19080.797192346025,19057.28755872855
1664042400,19076,19132.5,19047,19123.5,1922.993,19087.91432695502,19059.65228877396
1664046000,19123.5,19127,19086,19099.5,1428.558,19089.845272462517,19061.075421317746
1664049600,19099.5,19140,19067.5,19137,1579.411,19097.704393718763,19063.78701341354
1664053200,19137,19140,18836,18945,9911.052,19072.253661432303,19059.544620077344
1664056800,18945,18945,18801.5,18878,6699.856,19039.878051193587,19053.06088364601
1664060400,18878,18940,18854.5,18911,3127.003,19018.398375994657,19047.98728065865
1664064000,18911,18972,18902.5,18954,2983.212,19007.665313328882,19044.6305920637
1664067600,18954,18987,18911,18968,2091.541,19001.05442777407,19041.89378520428
1664071200,18968,18971.5,18912.5,18939,2593.148,18990.712023145057,19038.21900716127
1664074800,18939,19049.5,18925,19041.5,3442.444,18999.176685954215,19038.33618547694
1664078400,19041.5,19054.5,18993.5,18999.5,1759.752,18999.230571628512,19036.949178852763
1664082000,18999.5,19022.5,18933,18983,2509.321,18996.525476357092,19035.022422465165
1664085600,18983,19059,18978,19013,2299.038,18999.271230297578,19034.235907377122
1664089200,19013,19119.5,19001.5,19089.5,5170.717,19014.309358581315,19036.209624970797
1664092800,19089.5,19110,19063,19073.5,2164.164,19024.17446548443,19037.541424078983
1664096400,19073.5,19080,19016,19030.5,2196.121,19025.228721237025,19037.28994464759
1664100000,19030.5,19090,18972,19061,3360.018,19031.190601030852,19038.136732338746
1664103600,19061,19185,19056.5,19108.5,4538.921,19044.075500859042,19040.64970618379
1664107200,19108.5,19130,19039.5,19079,3837.344,19049.89625071587,19042.01935953437
1664110800,19079,19079.5,18850,18925,10456.214,19029.08020892989,19037.840096693857
1664114400,18925,18952,18821.5,18911,6007.233,19009.40017410824,19033.310093240507
1664118000,18911,18998,18903.5,18978,3357.374,19004.166811756866,19031.33473276763
1664121600,18978,19110,18937.5,18963,8488.937,18997.305676464057,19028.894206597357
1664125200,18963,19027.5,18859.5,18994,8523.434,18996.754730386714,19027.647984933166
1664128800,18994,19001,18855,18922.5,4347.533,18984.37894198893,19023.892699756983
1664132400,18922.5,18985.5,18862.5,18911,4122.622,18972.14911832411,19019.860817622804
1664136000,18911,18942,18877.5,18897.5,2335.514,18959.707598603425,19015.49078842199
1664139600,18897.5,18927.5,18626,18732,8806.914,18921.75633216952,19005.36611740692
1664143200,18732,18896,18620.5,18779.5,12023.6,18898.0469434746,18997.299470356673
1664146800,18779.5,18832,18725,18800,4887.771,18881.705786228835,18990.253060701078
1664150400,18800,18933,18740.5,18769,10863.251,18862.92148852403,18982.35116567604
1664154000,18769,18901,18706,18871,7110.164,18864.267907103356,18978.374338330465
1664157600,18871,18925,18834,18846.5,3040.138,18861.306589252796,18973.664540532947
1664161200,18846.5,18946,18827,18860,2944.961,18861.08882437733,18969.60509265677
1664164800,18860,18911,18794,18805,3000.847,18851.74068698111,18963.7263393476
1664168400,18805,18813,18730.5,18766,4556.002,18837.450572484257,18956.6646843709
1664172000,18766,18819.5,18682,18692,6062.047,18813.208810403547,18947.212374214796
1664175600,18692,18920,18670,18899.5,10640.519,18827.590675336287,18945.50836084998
1664179200,18899.5,19280,18891.5,19263.5,20312.794,18900.242229446907,18956.86520510534
1664182800,19263.5,19318.5,19056,19077,18806.627,18929.701857872424,18961.155733494434
1664186400,19077,19175,19024.5,19084.5,6761.392,18955.50154822702,18965.560885869632
1664190000,19084.5,19108.5,18793,18866,15567.871,18940.584623522518,18962.005139945715
1664193600,18866,19150,18808,19084,14453.651,18964.487186268765,18966.362099233367
1664197200,19084,19236,19014,19177.5,14952.672,18999.989321890636,18973.90273854646
1664200800,19177.5,19268,19108,19128,15690.964,19021.324434908864,18979.4062121698
1664204400,19128,19132.5,18970.5,19107,12605.613,19035.603695757385,18983.963133163736
1664208000,19107,19110.5,18959,19075.5,9772.97,19042.25307979782,18987.232306979316
1664211600,19075.5,19138.5,19000,19104.5,7931.228,19052.627566498184,18991.420438872912
1664215200,19104.5,19204,19060,19156,7300.259,19069.856305415153,18997.298280341736
1664218800,19156,19255,19113,19188.5,7574.624,19089.630254512627,19004.126913186676
1664222400,19188.5,19197,19093.5,19098.5,4304.905,19091.10854542719,19007.497380572866
1664226000,19098.5,19139.5,19051.5,19085.5,3103.264,19090.17378785599,19010.28318840955
1664229600,19085.5,19195,19063,19128,4737.797,19096.47815654666,19014.487360252067
1664233200,19128,19232,19108,19213.5,4834.845,19115.981797122215,19021.59495452878
1664236800,19213.5,19363.5,19180,19333.5,12266.725,19152.23483093518,19032.734420438468
1664240400,19333.5,19874,19326.5,19754.5,31005.298,19252.61235911265,19058.511762565664
1664244000,19754.5,20102.5,19663.5,20067.5,15162.898,19388.426965927207,19094.547056759748
1664247600,20067.5,20298,19945,20092.5,27252.525,19505.772471606004,19130.18823330404
1664251200,20092.5,20120,19977.5,20036.5,9538.474,19594.22705967167,19162.55651068604
1664254800,20036.5,20215,19943.5,20192,9798.798,19693.855883059725,19199.32234959011
1664258400,20192,20360.5,20125.5,20179.5,12720.193,19774.796569216436,19234.328694247608
1664262000,20179.5,20278,20160,20172.5,7014.067,19841.08047434703,19267.834812310193
1664265600,20172.5,20216.5,20095,20132.5,6488.452,19889.65039528919,19298.715711870544
1664269200,20132.5,20212,20081.5,20172,6237.728,19936.70866274099,19329.904436446595
1664272800,20172,20269,20171.5,20209.5,8627.424,19982.173885617492,19361.31856371636
