,time,open,high,low,close,Volume,EMA Curta (21),EMA Longa (55)
12935,2021-09-15 09:00:00,47019.5,47250.5,47019.5,47070.5,992.095,46959.976981389256,46169.01799738359
12936,2021-09-15 10:00:00,47070.5,47666.5,47070.0,47513.0,3895.032,47052.14748449105,46217.01735461989
12937,2021-09-15 11:00:00,47513.0,47559.5,47300.0,47477.5,1596.291,47123.03957040921,46262.0345919549
12938,2021-09-15 12:00:00,47477.5,47580.0,47280.0,47348.5,1347.739,47160.61630867434,46300.83692795651
12939,2021-09-15 13:00:00,47348.5,47791.0,47310.0,47680.5,2643.007,47247.26359056195,46350.11060910092
12940,2021-09-15 14:00:00,47680.5,47880.5,47574.0,47791.0,2176.163,47337.886325468295,46401.57094449017
12941,2021-09-15 15:00:00,47791.0,48227.0,47756.5,48226.5,4427.442,47485.98860455692,46466.74698218695
12942,2021-09-15 16:00:00,48226.5,48369.5,48017.0,48017.0,2215.14,47574.49050379743,46522.11316139456
12943,2021-09-15 17:00:00,48017.0,48200.0,47910.0,47944.5,1170.478,47636.15875316453,46572.912691344754
12944,2021-09-15 18:00:00,47944.5,48020.0,47816.5,48016.5,1396.75,47699.54896097044,46624.46938093958
12945,2021-09-15 19:00:00,48016.5,48145.0,47897.0,48029.5,635.108,47754.540800808696,46674.64904590603
12946,2021-09-15 20:00:00,48029.5,48127.0,47876.0,47912.0,633.79,47780.78400067391,46718.840151409386
12947,2021-09-15 21:00:00,47912.0,48224.5,47911.5,48128.5,865.819,47838.73666722826,46769.18514600191
12948,2021-09-15 22:00:00,48128.5,48261.0,47957.5,48260.5,638.205,47909.03055602355,46822.446390787554
12949,2021-09-15 23:00:00,48260.5,48447.0,48001.5,48100.0,2051.694,47940.85879668629,46868.073305402286
12950,2021-09-16 00:00:00,48100.0,48137.0,47845.0,47875.5,1389.633,47929.96566390524,46904.052830209344
12951,2021-09-16 01:00:00,47875.5,48022.0,47840.0,47972.0,593.268,47936.9713865877,46942.19380055901
12952,2021-09-16 02:00:00,47972.0,48052.0,47728.0,47890.0,925.033,47929.14282215641,46976.04402196762
12953,2021-09-16 03:00:00,47890.0,47890.5,47351.0,47616.5,3086.829,47877.03568513034,46998.91744975449
12954,2021-09-16 04:00:00,47616.5,48435.0,47576.5,48255.0,3577.69,47940.029737608624,47043.777540834686
12955,2021-09-16 05:00:00,48255.0,48311.5,48142.0,48199.0,917.462,47983.19144800719,47085.03548580488
12956,2021-09-16 06:00:00,48199.0,48395.0,48198.5,48300.0,569.993,48035.992873339324,47128.42707559756
12957,2021-09-16 07:00:00,48300.0,48433.0,48300.0,48314.5,676.969,48082.41072778277,47170.78682289765
12958,2021-09-16 08:00:00,48314.5,48315.0,48016.0,48047.5,1486.921,48076.59227315231,47202.09800779416
12959,2021-09-16 09:00:00,48047.5,48237.5,47861.0,47880.5,1655.316,48043.910227626926,47226.32665037294
12960,2021-09-16 10:00:00,47880.5,48060.0,47632.5,47817.5,2386.839,48006.17518968911,47247.43998428819
12961,2021-09-16 11:00:00,47817.5,47996.0,47753.0,47908.5,1124.019,47989.89599140759,47271.04927056361
12962,2021-09-16 12:00:00,47908.5,48125.0,47750.0,48029.0,1634.911,47996.41332617299,47298.11893947206
12963,2021-09-16 13:00:00,48029.0,48060.0,47480.0,47481.0,2669.315,47910.51110514416,47304.650405919485
12964,2021-09-16 14:00:00,47481.0,47711.5,47250.0,47589.5,3518.973,47857.00925428679,47314.82360570807
12965,2021-09-16 15:00:00,47589.5,48222.0,47460.0,48028.0,3104.51,47885.50771190566,47340.2941912185
12966,2021-09-16 16:00:00,48028.0,48150.0,47914.5,47951.5,977.491,47896.50642658805,47362.12297010355
12967,2021-09-16 17:00:00,47951.5,48000.0,47367.0,47412.0,1814.383,47815.75535549005,47363.90429259985
12968,2021-09-16 18:00:00,47412.0,47643.0,47282.0,47643.0,1394.209,47786.9627962417,47373.87199643557
12969,2021-09-16 19:00:00,47643.0,47722.0,47429.0,47434.0,583.143,47728.13566353475,47376.0194251343
12970,2021-09-16 20:00:00,47434.0,47525.0,47055.0,47158.0,1524.798,47633.11305294562,47368.233017093786
12971,2021-09-16 21:00:00,47158.0,47680.0,47118.5,47658.0,1351.384,47637.26087745468,47378.581837911865
12972,2021-09-16 22:00:00,47658.0,47772.5,47527.5,47627.5,750.088,47635.63406454557,47387.47177227216
12973,2021-09-16 23:00:00,47627.5,47950.0,47589.0,47766.0,1229.398,47657.361720454646,47400.99063754815
12974,2021-09-17 00:00:00,47766.0,47864.0,47520.0,47520.0,1167.938,47634.46810037887,47405.24097192144
12975,2021-09-17 01:00:00,47520.0,48064.0,47466.0,47989.5,1654.577,47693.64008364906,47426.10736578138
12976,2021-09-17 02:00:00,47989.5,48037.0,47740.0,47742.0,867.615,47701.70006970755,47437.38924557491
12977,2021-09-17 03:00:00,47742.0,48023.0,47740.0,47884.5,982.934,47732.16672475629,47453.35748680437
12978,2021-09-17 04:00:00,47884.5,48100.0,47765.0,48069.5,1389.032,47788.388937296906,47475.36257656136
12979,2021-09-17 05:00:00,48069.5,48108.0,47932.5,48012.5,899.07,47825.74078108076,47494.54605596989
12980,2021-09-17 06:00:00,48012.5,48064.0,47827.0,48063.5,1274.199,47865.367317567296,47514.86583968525
12981,2021-09-17 07:00:00,48063.5,48084.5,47645.0,47717.5,1486.832,47840.72276463942,47522.1027739822
12982,2021-09-17 08:00:00,47717.5,47940.0,47666.0,47903.5,1172.006,47851.18563719952,47535.72410348284
12983,2021-09-17 09:00:00,47903.5,47932.0,47700.0,47720.5,1031.314,47829.404697666265,47542.32324264417
12984,2021-09-17 10:00:00,47720.5,47745.0,47345.5,47471.5,2173.527,47769.753914721885,47539.793841121165
12985,2021-09-17 11:00:00,47471.5,47734.5,47300.0,47426.0,1932.371,47712.46159560157,47535.72977536684
12986,2021-09-17 12:00:00,47426.0,47523.0,47276.5,47469.5,1709.48,47671.96799633464,47533.3644262466
12987,2021-09-17 13:00:00,47469.5,47479.0,47150.0,47285.5,2111.318,47607.5566636122,47524.51212530922
12988,2021-09-17 14:00:00,47285.5,47579.5,47265.0,47497.5,1595.555,47589.2138863435,47523.547406548176
12989,2021-09-17 15:00:00,47497.5,47656.0,47464.5,47530.5,1024.518,47579.42823861959,47523.79571345717
12990,2021-09-17 16:00:00,47530.5,47720.0,47416.0,47637.0,1084.079,47589.02353218299,47527.838723690846
12991,2021-09-17 17:00:00,47637.0,47659.0,47251.5,47284.5,1011.343,47538.26961015249,47519.1480549876
12992,2021-09-17 18:00:00,47284.5,47321.5,46788.0,47195.0,3047.372,47481.05800846041,47507.571338738046
12993,2021-09-17 19:00:00,47195.0,47540.0,47108.5,47489.0,999.504,47482.381673717005,47506.908076640255
12994,2021-09-17 20:00:00,47489.0,47570.0,46994.0,46994.5,1098.886,47401.06806143084,47488.60778818882
12995,2021-09-17 21:00:00,46994.5,47294.5,46821.5,47270.0,1504.524,47379.2233845257,47480.80036718208
12996,2021-09-17 22:00:00,47270.0,47437.5,46944.5,46977.0,1331.756,47312.18615377141,47462.807496925576
12997,2021-09-17 23:00:00,46977.0,47291.0,46875.5,47276.0,1604.052,47306.15512814285,47456.1358006068
12998,2021-09-18 00:00:00,47276.0,47360.5,47061.0,47359.5,1288.474,47315.04594011904,47452.6845220137
12999,2021-09-18 01:00:00,47359.5,47640.0,47332.5,47554.0,1736.722,47354.87161676586,47456.30293194178
13000,2021-09-18 02:00:00,47554.0,47639.0,47514.5,47619.5,560.943,47398.97634730489,47462.13139865815
13001,2021-09-18 03:00:00,47619.5,47929.5,47619.5,47895.0,1812.23,47481.64695608741,47477.590991563215
13002,2021-09-18 04:00:00,47895.0,48300.0,47895.0,48281.5,2291.999,47614.95579673951,47506.302027578815
13003,2021-09-18 05:00:00,48281.5,48800.0,48250.5,48623.0,2940.349,47782.96316394959,47546.18409802243
13004,2021-09-18 06:00:00,48623.0,48685.5,48462.0,48535.5,1799.566,47908.38596995799,47581.51680880734
13005,2021-09-18 07:00:00,48535.5,48672.0,48495.0,48588.0,1049.007,48021.65497496499,47617.46263706422
13006,2021-09-18 08:00:00,48588.0,48671.5,48541.0,48599.5,993.186,48117.962479137495,47652.535400026216
13007,2021-09-18 09:00:00,48599.5,48730.0,48466.0,48550.0,1313.756,48189.96873261458,47684.58770716814
13008,2021-09-18 10:00:00,48550.0,48628.5,48510.0,48530.0,626.892,48246.64061051215,47714.78100334071
13009,2021-09-18 11:00:00,48530.0,48588.0,48305.0,48321.0,1285.51,48259.03384209346,47736.43168179283
13010,2021-09-18 12:00:00,48321.0,48648.5,48220.0,48350.0,2618.962,48274.194868411214,47758.34483601451
13011,2021-09-18 13:00:00,48350.0,48481.0,48300.0,48400.5,1001.671,48295.24572367601,47781.27894901399
13012,2021-09-18 14:00:00,48400.5,48492.5,48362.0,48451.0,746.644,48321.20476973001,47805.19755797778
13013,2021-09-18 15:00:00,48451.0,48528.5,48250.0,48409.5,1107.776,48335.92064144167,47826.77978805
13014,2021-09-18 16:00:00,48409.5,48475.0,48117.5,48211.5,1631.615,48315.18386786806,47840.51979561964
13015,2021-09-18 17:00:00,48211.5,48361.0,48111.0,48333.0,932.841,48318.15322322338,47858.10837434751
13016,2021-09-18 18:00:00,48333.0,48400.0,48237.0,48290.0,550.907,48313.46101935282,47873.53307526367
13017,2021-09-18 19:00:00,48290.0,48290.0,48051.0,48246.5,668.636,48302.30084946069,47886.85332257568
13018,2021-09-18 20:00:00,48246.5,48247.0,47810.5,48007.0,1619.856,48253.08404121724,47891.14427534084
13019,2021-09-18 21:00:00,48007.0,48100.0,47890.0,47907.5,634.434,48195.486701014364,47891.72840836438
13020,2021-09-18 22:00:00,47907.5,48076.5,47879.5,48045.0,534.641,48170.40558417864,47897.20239377994
13021,2021-09-18 23:00:00,48045.0,48350.5,48000.0,48300.0,1560.881,48192.0046534822,47911.58802257351
13022,2021-09-19 00:00:00,48300.0,48340.5,47945.0,47945.5,1236.529,48150.9205445685,47912.799164624455
13023,2021-09-19 01:00:00,47945.5,47945.5,47610.0,47873.0,2293.894,48104.600453807085,47911.37776588787
13024,2021-09-19 02:00:00,47873.0,47984.0,47790.0,47982.0,906.275,48084.16704483924,47913.89998853473
13025,2021-09-19 03:00:00,47982.0,48020.5,47796.0,47835.5,973.09,48042.72253736603,47911.0999889442
13026,2021-09-19 04:00:00,47835.5,47997.5,47800.0,47845.0,921.498,48009.76878113836,47908.73927505334
13027,2021-09-19 05:00:00,47845.0,48001.5,47766.5,48001.0,695.569,48008.3073176153,47912.034300944295
13028,2021-09-19 06:00:00,48001.0,48110.5,47905.0,48108.5,1303.872,48025.006098012745,47919.05093305343
13029,2021-09-19 07:00:00,48108.5,48189.0,47950.0,48134.0,1120.993,48043.17174834396,47926.72768544438
13030,2021-09-19 08:00:00,48134.0,48271.0,48134.0,48252.0,1063.357,48077.9764569533,47938.34455382136
13031,2021-09-19 09:00:00,48252.0,48300.5,48095.5,48123.0,1127.232,48085.48038079442,47944.93939118489
13032,2021-09-19 10:00:00,48123.0,48150.0,48044.5,48077.0,676.028,48084.06698399535,47949.65584149971
13033,2021-09-19 11:00:00,48077.0,48077.5,47170.0,47370.0,4828.657,47965.05581999612,47928.95384716044
13034,2021-09-19 12:00:00,47370.0,47450.0,47100.0,47295.0,3375.329,47853.37984999677,47906.31263833328
13035,2021-09-19 13:00:00,47295.0,47403.0,47200.0,47345.0,1306.152,47768.6498749973,47886.2657583928
13036,2021-09-19 14:00:00,47345.0,47700.0,47321.0,47601.5,1970.386,47740.79156249776,47876.09555273592
13037,2021-09-19 15:00:00,47601.5,47744.0,47555.5,47678.0,952.937,47730.32630208146,47869.02071156678
13038,2021-09-19 16:00:00,47678.0,47708.0,47517.5,47560.0,837.676,47701.93858506789,47857.984257582255
13039,2021-09-19 17:00:00,47560.0,47635.0,47329.5,47374.0,869.946,47647.28215422324,47840.69910552575
13040,2021-09-19 18:00:00,47374.0,47787.0,47343.5,47648.5,1232.305,47647.485128519365,47833.83485175697
13041,2021-09-19 19:00:00,47648.5,47730.0,47358.5,47400.5,772.801,47606.32094043281,47818.35860705136
13042,2021-09-19 20:00:00,47400.5,47605.0,47300.0,47605.0,627.691,47606.100783694,47810.73865679953
13043,2021-09-19 21:00:00,47605.0,47654.0,47400.0,47463.0,815.615,47582.250653078336,47798.31941905669
13044,2021-09-19 22:00:00,47463.0,47606.0,46880.0,47093.5,3357.416,47500.79221089861,47773.14729694752
13045,2021-09-19 23:00:00,47093.5,47389.5,47055.0,47274.5,1180.551,47463.07684241551,47755.33846491368
13046,2021-09-20 00:00:00,47274.5,47342.0,46860.0,47028.5,1974.411,47390.6473686796,47729.379948309615
13047,2021-09-20 01:00:00,47028.5,47293.0,46976.0,47251.5,897.697,47367.456140566326,47712.31280729856
13048,2021-09-20 02:00:00,47251.5,47258.5,45850.0,46000.0,6622.881,47139.54678380527,47651.15877846647
13049,2021-09-20 03:00:00,46000.0,46088.5,45078.5,45599.5,5370.877,46882.87231983773,47577.88525066409
13050,2021-09-20 04:00:00,45599.5,45762.5,45400.0,45664.0,2098.089,46679.72693319811,47509.53220599752
13051,2021-09-20 05:00:00,45664.0,45841.5,45593.5,45740.5,1109.07,46523.18911099842,47446.35248435475
13052,2021-09-20 06:00:00,45740.5,45778.0,45439.0,45642.0,1435.077,46376.32425916536,47381.91132419922
13053,2021-09-20 07:00:00,45642.0,45767.5,44333.0,44850.0,5579.079,46121.9368826378,47291.48591976354
13054,2021-09-20 08:00:00,44850.0,45128.0,44712.0,45060.5,2057.197,45945.0307355315,47211.80785120055
13055,2021-09-20 09:00:00,45060.5,45191.5,44760.0,44850.0,1785.089,45762.52561294292,47127.457570800536
13056,2021-09-20 10:00:00,44850.0,45277.0,44301.0,44610.0,5512.079,45570.438010785765,47037.548371843375
13057,2021-09-20 11:00:00,44610.0,44646.0,43200.0,43750.0,11100.118,45267.031675654805,46920.13592999183
13058,2021-09-20 12:00:00,43750.0,44036.0,42500.0,43539.0,12418.243,44979.026396379006,46799.38107534926
13059,2021-09-20 13:00:00,43539.0,44160.5,43155.5,44066.5,4902.073,44826.93866364917,46701.77817980107
13060,2021-09-20 14:00:00,44066.5,44124.0,43701.5,43786.5,3380.617,44653.53221970764,46597.66110195103
13061,2021-09-20 15:00:00,43786.5,43995.0,43418.5,43852.0,3551.651,44519.94351642303,46499.60177688136
13062,2021-09-20 16:00:00,43852.0,44118.0,43582.0,43854.0,2436.545,44408.95293035253,46405.11599913559
13063,2021-09-20 17:00:00,43854.0,44254.5,43726.0,44049.0,1805.026,44348.96077529377,46320.96899916646
13064,2021-09-20 18:00:00,44049.0,44100.0,43250.0,43431.5,3302.21,44196.05064607815,46217.77367776766
13065,2021-09-20 19:00:00,43431.5,43968.5,42886.0,43866.0,4229.808,44141.042205065125,46133.78176070453
13066,2021-09-20 20:00:00,43866.0,43950.0,43219.0,43556.0,1655.478,44043.5351708876,46041.71812639365
13067,2021-09-20 21:00:00,43556.0,43956.5,43443.5,43519.0,1551.484,43956.11264240634,45951.62105045102
13068,2021-09-20 22:00:00,43519.0,43900.5,43030.0,43347.0,2360.234,43854.59386867195,45858.598870077774
13069,2021-09-20 23:00:00,43347.0,43712.5,42577.0,43057.0,4521.394,43721.66155722663,45758.541767575
13070,2021-09-21 00:00:00,43057.0,43057.0,40033.5,41644.0,16791.399,43375.38463102219,45611.59384730447
13071,2021-09-21 01:00:00,41644.0,42786.0,41548.0,42737.0,4641.802,43268.98719251849,45508.92978132931
13072,2021-09-21 02:00:00,42737.0,43060.0,42500.0,42873.5,2937.73,43203.07266043208,45414.807289138975
13073,2021-09-21 03:00:00,42873.5,42921.5,42555.0,42653.0,1371.964,43111.3938836934,45316.17131452687
13074,2021-09-21 04:00:00,42653.0,42850.0,42278.0,42409.5,2429.02,42994.4115697445,45212.36162472233
13075,2021-09-21 05:00:00,42409.5,42702.0,42143.5,42514.5,2054.427,42914.42630812042,45116.009423839394
13076,2021-09-21 06:00:00,42514.5,42990.0,42514.5,42827.0,1915.304,42899.85525676701,45034.2590872737
13077,2021-09-21 07:00:00,42827.0,43318.0,42710.0,43250.5,2639.958,42958.29604730584,44970.55340558535
13078,2021-09-21 08:00:00,43250.5,43472.5,43040.0,43241.5,2028.264,43005.496706088205,44908.80149824302
13079,2021-09-21 09:00:00,43241.5,43371.0,43050.0,43116.0,1584.824,43023.91392174017,44844.77287330577
13080,2021-09-21 10:00:00,43116.0,43600.0,43064.0,43404.5,2459.616,43087.34493478348,44793.33455640199
13081,2021-09-21 11:00:00,43404.5,43491.0,43208.5,43253.5,1320.631,43115.037445652895,44738.34046510192
13082,2021-09-21 12:00:00,43253.5,43494.5,43012.5,43126.5,2603.139,43116.947871377415,44680.77473420543
13083,2021-09-21 13:00:00,43126.5,43288.0,42826.0,43091.0,3120.876,43112.62322614784,44623.99706512666
13084,2021-09-21 14:00:00,43091.0,43141.0,42169.0,42419.0,5015.92,42997.0193551232,44545.24716994357
13085,2021-09-21 15:00:00,42419.0,43322.0,42326.0,43075.0,3919.652,43010.01612926934,44492.738342445584
13086,2021-09-21 16:00:00,43075.0,43247.5,42305.5,42434.5,3941.474,42914.09677439112,44419.22983021539
13087,2021-09-21 17:00:00,42434.5,42580.5,41500.0,41696.0,6088.205,42711.08064532593,44321.971621993405
13088,2021-09-21 18:00:00,41696.0,42800.0,41642.0,42205.5,6533.374,42626.81720443827,44246.38334977935
13089,2021-09-21 19:00:00,42205.5,42456.5,41674.5,42000.0,2839.779,42522.34767036523,44166.15537300152
13090,2021-09-21 20:00:00,42000.0,42290.0,40704.0,40959.5,6833.71,42261.87305863769,44051.6319668229
13091,2021-09-21 21:00:00,40959.5,41993.0,39520.0,41385.0,11544.91,42115.72754886474,43956.39511086493
13092,2021-09-21 22:00:00,41385.0,41639.5,40466.5,40513.0,3627.712,41848.60629072062,43833.41671404833
13093,2021-09-21 23:00:00,40513.0,41053.5,40205.0,40724.5,4448.331,41661.25524226719,43722.38397426089
13094,2021-09-22 00:00:00,40724.5,41641.0,40564.5,41000.0,4701.203,41551.04603522266,43625.15597518015
13095,2021-09-22 01:00:00,41000.0,42344.0,40805.0,42145.0,5565.469,41650.03836268555,43572.293261780855
13096,2021-09-22 02:00:00,42145.0,42230.0,41869.0,41999.5,2185.789,41708.28196890462,43516.12207386011
13097,2021-09-22 03:00:00,41999.5,42370.0,41971.0,42038.0,2159.274,41763.23497408719,43463.33199979368
13098,2021-09-22 04:00:00,42038.0,42165.0,41801.0,41870.0,1963.588,41781.02914507266,43406.42728551533
13099,2021-09-22 05:00:00,41870.0,42188.0,41826.0,41982.0,1447.861,41814.52428756055,43355.55488246121
13100,2021-09-22 06:00:00,41982.0,42299.5,41864.0,42270.0,1610.619,41890.436906300456,43316.785065230455
13101,2021-09-22 07:00:00,42270.0,42700.0,42112.5,42516.5,3562.22,41994.78075525038,43288.20345575794
13102,2021-09-22 08:00:00,42516.5,42583.0,42216.5,42249.5,1697.286,42037.23396270865,43251.10690376659
13103,2021-09-22 09:00:00,42249.5,42400.0,42125.5,42351.5,1533.319,42089.61163559054,43218.97808577492
13104,2021-09-22 10:00:00,42351.5,42477.0,41911.5,42130.5,2124.21,42096.42636299212,43180.10386842582
13105,2021-09-22 11:00:00,42130.5,42170.0,41833.5,41924.0,2025.377,42067.688635826766,43135.24301598204
13106,2021-09-22 12:00:00,41924.0,42199.0,41880.0,42137.0,1631.13,42079.24052985564,43099.59147969697
13107,2021-09-22 13:00:00,42137.0,42700.0,42030.0,42350.0,4510.88,42124.36710821303,43072.82035542208
13108,2021-09-22 14:00:00,42350.0,42550.5,42238.5,42298.0,2834.762,42153.30592351086,43045.14819987128
13109,2021-09-22 15:00:00,42298.0,43294.0,42298.0,43200.0,5918.681,42327.75493625905,43050.67862130445
13110,2021-09-22 16:00:00,43200.0,43419.0,43050.0,43297.0,3036.75,42489.29578021588,43059.47581340072
13111,2021-09-22 17:00:00,43297.0,43330.0,42908.0,43081.5,2034.243,42587.996483513234,43060.262391493554
13112,2021-09-22 18:00:00,43081.5,43970.0,42861.5,43117.5,8000.787,42676.24706959436,43062.30659179736
13113,2021-09-22 19:00:00,43117.5,43520.0,42822.0,43360.0,2482.653,42790.20589132864,43072.93849923317
13114,2021-09-22 20:00:00,43360.0,43500.0,43139.5,43391.0,938.037,42890.33824277387,43084.29783854627
13115,2021-09-22 21:00:00,43391.0,43899.0,43004.0,43235.5,1842.358,42947.86520231156,43089.697915741046
13116,2021-09-22 22:00:00,43235.5,43525.5,43170.0,43481.0,1507.487,43036.7210019263,43103.672990178864
13117,2021-09-22 23:00:00,43481.0,43692.0,43441.0,43529.0,860.593,43118.76750160525,43118.863240529616
13118,2021-09-23 00:00:00,43529.0,43831.0,43080.5,43180.5,2974.659,43129.05625133771,43121.06455336785
13119,2021-09-23 01:00:00,43180.5,43649.0,43058.0,43580.5,1489.498,43204.29687611476,43137.472962176136
13120,2021-09-23 02:00:00,43580.5,43760.0,43466.5,43664.0,1316.845,43280.914063428965,43156.27749924128
13121,2021-09-23 03:00:00,43664.0,44250.0,43611.5,44056.0,2889.909,43410.09505285747,43188.41044569694
13122,2021-09-23 04:00:00,44056.0,44297.0,44017.0,44025.5,1591.951,43512.66254404789,43218.30650120776
13123,2021-09-23 05:00:00,44025.5,44100.0,43722.0,43878.0,1801.227,43573.55212003991,43241.86698330749
13124,2021-09-23 06:00:00,43878.0,44400.0,43646.5,44279.0,2174.406,43691.12676669993,43278.90744818936
13125,2021-09-23 07:00:00,44279.0,44279.5,43961.0,44225.0,2169.416,43780.10563891661,43312.69646789689
13126,2021-09-23 08:00:00,44225.0,44251.0,43824.5,43849.5,2294.403,43791.67136576384,43331.86802261486
13127,2021-09-23 09:00:00,43849.5,44169.0,43769.0,43966.5,2024.112,43820.80947146987,43354.53345037861
13128,2021-09-23 10:00:00,43966.5,44105.0,43366.0,43718.0,3348.387,43803.67455955823,43367.51439857938
13129,2021-09-23 11:00:00,43718.0,43778.0,43334.0,43580.0,1802.046,43766.39546629852,43375.10317005868
13130,2021-09-23 12:00:00,43580.0,43880.0,43365.0,43462.0,2962.338,43715.6628885821,43378.20662827087
13131,2021-09-23 13:00:00,43462.0,44100.0,43400.0,43980.5,2944.834,43759.80240715175,43399.71710583262
13132,2021-09-23 14:00:00,43980.5,44188.0,43914.0,44080.0,1583.646,43813.16867262646,43424.01292348145
13133,2021-09-23 15:00:00,44080.0,44141.5,43629.5,43717.0,1954.939,43797.14056052205,43434.47674764283
13134,2021-09-23 16:00:00,43717.0,43864.0,43560.0,43765.0,1243.163,43791.78380043504,43446.28114951273
13135,2021-09-23 17:00:00,43765.0,44908.0,43765.0,44780.0,5801.202,43956.48650036253,43493.91396560156
13136,2021-09-23 18:00:00,44780.0,44860.0,44420.0,44708.0,2769.09,44081.73875030211,43537.27418111579
13137,2021-09-23 19:00:00,44708.0,44777.0,44543.0,44731.5,1050.942,44190.032291918425,43579.9251032188
13138,2021-09-23 20:00:00,44731.5,44760.0,44459.0,44640.5,945.381,44265.11024326536,43617.80277810384
13139,2021-09-23 21:00:00,44640.5,44699.5,44522.0,44625.0,523.833,44325.0918693878,43653.77410745728
13140,2021-09-23 22:00:00,44625.0,45006.0,44270.5,44779.0,2221.31,44400.74322448983,43693.96074647666
13141,2021-09-23 23:00:00,44779.0,44825.0,44580.5,44825.0,1302.194,44471.45268707486,43734.35500553106
13142,2021-09-24 00:00:00,44825.0,44936.0,44601.0,44629.5,1283.822,44497.79390589571,43766.32446961924
13143,2021-09-24 01:00:00,44629.5,44730.0,44361.0,44449.5,1170.226,44489.74492157976,43790.72359570427
13144,2021-09-24 02:00:00,44449.5,44524.0,44277.5,44438.5,1476.87,44481.20410131647,43813.85846728626
13145,2021-09-24 03:00:00,44438.5,44526.5,44225.0,44281.0,1391.735,44447.83675109706,43830.54209345461
13146,2021-09-24 04:00:00,44281.0,44359.5,44012.5,44249.0,1845.068,44414.69729258088,43845.48701868838
13147,2021-09-24 05:00:00,44249.0,44249.0,43875.0,44174.0,2066.547,44374.58107715073,43857.219625163794
13148,2021-09-24 06:00:00,44174.0,44439.5,44097.0,44109.5,1917.629,44330.40089762561,43866.2296385508
13149,2021-09-24 07:00:00,44109.5,45080.0,44109.5,44773.0,5074.359,44404.16741468801,43898.614294316845
13150,2021-09-24 08:00:00,44773.0,45000.0,44380.0,44464.5,2838.958,44414.22284557334,43918.82449809124
13151,2021-09-24 09:00:00,44464.5,44481.5,42363.0,42382.5,14114.057,44075.60237131112,43863.95576601655
13152,2021-09-24 10:00:00,42382.5,42707.0,41957.0,42190.5,6598.511,43761.41864275927,43804.18948865882
13153,2021-09-24 11:00:00,42190.5,42303.5,40647.5,41533.0,12970.993,43390.01553563272,43723.07557834958
13154,2021-09-24 12:00:00,41533.0,41625.5,40970.0,41182.5,4802.116,43022.096279693935,43632.34073626567
13155,2021-09-24 13:00:00,41182.5,42063.5,40874.0,41834.0,7421.247,42824.08023307828,43568.11428139904
13156,2021-09-24 14:00:00,41834.0,42703.0,41773.0,42419.5,6639.23,42756.65019423189,43527.09234277764
13157,2021-09-24 15:00:00,42419.5,42494.5,41623.0,41958.5,4894.854,42623.62516185991,43471.07118767844
13158,2021-09-24 16:00:00,41958.5,42359.5,41854.0,42195.0,3840.354,42552.18763488326,43425.49721668992
13159,2021-09-24 17:00:00,42195.0,42195.0,41697.0,41976.0,2417.526,42456.15636240272,43373.729458951
13160,2021-09-24 18:00:00,41976.0,42350.0,41942.5,42165.0,1722.497,42407.63030200227,43330.56054970275
13161,2021-09-24 19:00:00,42165.0,42533.0,42148.5,42372.0,1247.223,42401.69191833522,43296.32624435622
13162,2021-09-24 20:00:00,42372.0,42960.0,42299.0,42941.5,2185.913,42491.65993194602,43283.65387848635
13163,2021-09-24 21:00:00,42941.5,43185.0,42848.0,42899.5,2140.948,42559.63327662169,43269.93409711184
13164,2021-09-24 22:00:00,42899.5,43078.5,42754.5,43001.0,1269.436,42633.194397184736,43260.32930792927
13165,2021-09-24 23:00:00,43001.0,43023.0,42524.0,42802.5,1698.701,42661.41199765394,43243.97826121751
13166,2021-09-25 00:00:00,42802.5,42918.0,42550.0,42714.0,2031.825,42670.17666471162,43225.05046617403
13167,2021-09-25 01:00:00,42714.0,42736.0,42026.0,42364.5,2548.709,42619.23055392635,43194.31652095353
13168,2021-09-25 02:00:00,42364.5,42700.0,42300.0,42335.5,1893.624,42571.94212827196,43163.64450234805
13169,2021-09-25 03:00:00,42335.5,42759.5,42335.0,42605.5,1410.284,42577.535106893294,43143.71077012133
13170,2021-09-25 04:00:00,42605.5,42883.5,42605.5,42673.5,1350.598,42593.52925574441,43126.91752833129
13171,2021-09-25 05:00:00,42673.5,42792.0,42420.0,42450.5,2193.854,42569.69104645368,43102.75975946232
13172,2021-09-25 06:00:00,42450.5,42776.5,42450.0,42715.0,1498.664,42593.90920537806,43088.91119662437
13173,2021-09-25 07:00:00,42715.0,42741.5,42219.5,42355.0,2421.448,42554.09100448172,43062.70008245922
13174,2021-09-25 08:00:00,42355.0,42750.0,41667.0,42626.0,6305.405,42566.0758370681,43047.103650942816
13175,2021-09-25 09:00:00,42626.0,42873.5,42432.0,42645.0,3136.463,42579.22986422342,43032.74280626629
13176,2021-09-25 10:00:00,42645.0,42950.0,42580.0,42640.0,1695.283,42589.35822018618,43018.71627747106
13177,2021-09-25 11:00:00,42640.0,42640.0,42219.0,42480.5,2821.091,42571.215183488486,42999.49426756138
13178,2021-09-25 12:00:00,42480.5,42598.0,42307.5,42361.5,1822.06,42536.26265290707,42976.70875800562
13179,2021-09-25 13:00:00,42361.5,42743.0,42263.0,42506.5,2225.731,42531.30221075589,42959.915588076845
